NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (km2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
DE115;08118067;Schwieberdingen;Schwieberdingen;no;11406;14,87;2;;;;;;;;;;;;
DE115;08118068;Sersheim;Sersheim;no;5585;11,48;3;;;;;;;;;;;;
DE115;08118070;Steinheim an der Murr, Stadt;Steinheim an der Murr, Stadt;no;12190;23,18;2;;;;;;;;;;;;
DE115;08118071;Tamm;Tamm;no;12691;8,78;2;;;;;;;;;;;;
DE115;08118073;Vaihingen an der Enz, Stadt;Vaihingen an der Enz, Stadt;no;29308;73,40;2;;;;;;;;;;;;
DE115;08118074;Walheim;Walheim;no;3264;6,13;2;;;;;;;;;;;;
DE115;08118076;Sachsenheim, Stadt;Sachsenheim, Stadt;no;18594;57,92;2;;;;;;;;;;;;
DE115;08118077;Ingersheim;Ingersheim;no;6303;11,55;2;;;;;;;;;;;;
DE115;08118078;Freiberg am Neckar, Stadt;Freiberg am Neckar, Stadt;no;16024;13,14;2;;;;;;;;;;;;
DE115;08118079;Bietigheim-Bissingen, Stadt;Bietigheim-Bissingen, Stadt;no;43266;31,29;2;;;;;;;;;;;;
DE115;08118080;Korntal-Münchingen, Stadt;Korntal-Münchingen, Stadt;no;19631;20,71;2;;;;;;;;;;;;
DE115;08118081;Remseck am Neckar, Stadt;Remseck am Neckar, Stadt;no;26174;22,82;2;;;;;;;;;;;;
DE116;08119001;Alfdorf;Alfdorf;no;7169;68,52;2;;;;;;;;;;;;
DE116;08119003;Allmersbach im Tal;Allmersbach im Tal;no;4792;7,96;2;;;;;;;;;;;;
DE116;08119004;Althütte;Althütte;no;4180;18,16;3;;;;;;;;;;;;
DE116;08119006;Auenwald;Auenwald;no;6811;19,75;2;;;;;;;;;;;;
DE116;08119008;Backnang, Stadt;Backnang, Stadt;no;36893;39,38;2;;;;;;;;;;;;
DE116;08119018;Burgstetten;Burgstetten;no;3642;10,29;2;;;;;;;;;;;;
DE116;08119020;Fellbach, Stadt;Fellbach, Stadt;no;45783;27,71;2;;;;;;;;;;;;
DE116;08119024;Großerlach;Großerlach;no;2446;27,15;3;;;;;;;;;;;;
DE116;08119037;Kaisersbach;Kaisersbach;no;2494;27,94;3;;;;;;;;;;;;
DE116;08119038;Kirchberg an der Murr;Kirchberg an der Murr;no;3904;13,21;2;;;;;;;;;;;;
DE116;08119041;Korb;Korb;no;10719;8,45;2;;;;;;;;;;;;
DE116;08119042;Leutenbach;Leutenbach;no;11346;14,73;2;;;;;;;;;;;;
DE116;08119044;Murrhardt, Stadt;Murrhardt, Stadt;no;14006;71,15;2;;;;;;;;;;;;
DE116;08119053;Oppenweiler;Oppenweiler;no;4254;19,80;3;;;;;;;;;;;;
DE116;08119055;Plüderhausen;Plüderhausen;no;9464;26,12;2;;;;;;;;;;;;
DE116;08119061;Rudersberg;Rudersberg;no;11276;39,37;2;;;;;;;;;;;;
DE116;08119067;Schorndorf, Stadt;Schorndorf, Stadt;no;39601;56,83;2;;;;;;;;;;;;
DE116;08119068;Schwaikheim;Schwaikheim;no;9465;9,22;2;;;;;;;;;;;;
DE116;08119069;Spiegelberg;Spiegelberg;no;2136;28,22;3;;;;;;;;;;;;
DE116;08119075;Sulzbach an der Murr;Sulzbach an der Murr;no;5285;40,12;3;;;;;;;;;;;;
DE116;08119076;Urbach;Urbach;no;8922;20,77;2;;;;;;;;;;;;
DE116;08119079;Waiblingen, Stadt;Waiblingen, Stadt;no;55123;42,75;2;;;;;;;;;;;;
DE116;08119083;Weissach im Tal;Weissach im Tal;no;7259;14,13;2;;;;;;;;;;;;
DE116;08119084;Welzheim, Stadt;Welzheim, Stadt;no;11133;37,99;2;;;;;;;;;;;;
DE116;08119085;Winnenden, Stadt;Winnenden, Stadt;no;28351;28,05;2;;;;;;;;;;;;
DE116;08119086;Winterbach;Winterbach;no;7626;17,12;2;;;;;;;;;;;;
DE116;08119087;Aspach;Aspach;no;8208;35,45;2;;;;;;;;;;;;
DE116;08119089;Berglen;Berglen;no;6317;25,86;3;;;;;;;;;;;;
DE116;08119090;Remshalden;Remshalden;no;14077;15,14;2;;;;;;;;;;;;
DE116;08119091;Weinstadt, Stadt;Weinstadt, Stadt;no;26884;31,71;2;;;;;;;;;;;;
DE116;08119093;Kernen im Remstal;Kernen im Remstal;no;15312;15,04;2;;;;;;;;;;;;
DE117;08121000;Heilbronn, Stadt;Heilbronn, Stadt;no;125113;99,89;1;;;;;;;;;;;;
DE118;08125001;Abstatt;Abstatt;no;4779;9,66;2;;;;;;;;;;;;
DE118;08125005;Bad Friedrichshall, Stadt;Bad Friedrichshall, Stadt;no;19244;24,71;2;;;;;;;;;;;;
DE118;08125006;Bad Rappenau, Stadt;Bad Rappenau, Stadt;no;21186;73,56;3;;;;;;;;;;;;
DE118;08125007;Bad Wimpfen, Stadt;Bad Wimpfen, Stadt;no;7064;19,38;2;;;;;;;;;;;;
DE118;08125008;Beilstein, Stadt;Beilstein, Stadt;no;6228;25,24;2;;;;;;;;;;;;
DE118;08125013;Brackenheim, Stadt;Brackenheim, Stadt;no;16023;45,75;2;;;;;;;;;;;;
DE118;08125017;Cleebronn;Cleebronn;no;2991;17,09;3;;;;;;;;;;;;
DE118;08125021;Eberstadt;Eberstadt;no;3155;12,50;3;;;;;;;;;;;;
DE118;08125024;Ellhofen;Ellhofen;no;3717;5,86;2;;;;;;;;;;;;
DE118;08125026;Eppingen, Stadt;Eppingen, Stadt;no;21522;88,58;3;;;;;;;;;;;;
DE118;08125027;Erlenbach;Erlenbach;no;5083;12,73;2;;;;;;;;;;;;
DE118;08125030;Flein;Flein;no;7064;8,48;2;;;;;;;;;;;;
DE118;08125034;Gemmingen;Gemmingen;no;5158;19,08;3;;;;;;;;;;;;
DE118;08125038;Güglingen, Stadt;Güglingen, Stadt;no;6290;16,27;2;;;;;;;;;;;;
DE118;08125039;Gundelsheim, Stadt;Gundelsheim, Stadt;no;7324;38,44;2;;;;;;;;;;;;
DE118;08125046;Ilsfeld;Ilsfeld;no;9419;26,51;3;;;;;;;;;;;;
DE118;08125047;Ittlingen;Ittlingen;no;2514;14,11;3;;;;;;;;;;;;
DE118;08125048;Jagsthausen;Jagsthausen;no;1851;17,68;3;;;;;;;;;;;;
DE118;08125049;Kirchardt;Kirchardt;no;5834;21,50;2;;;;;;;;;;;;
DE118;08125056;Lauffen am Neckar, Stadt;Lauffen am Neckar, Stadt;no;11445;22,63;2;;;;;;;;;;;;
DE118;08125057;Lehrensteinsfeld;Lehrensteinsfeld;no;2468;6,22;2;;;;;;;;;;;;
DE118;08125058;Leingarten;Leingarten;no;11606;23,47;2;;;;;;;;;;;;
DE118;08125059;Löwenstein, Stadt;Löwenstein, Stadt;no;3356;23,46;3;;;;;;;;;;;;
DE118;08125061;Massenbachhausen;Massenbachhausen;no;3487;8,78;2;;;;;;;;;;;;
DE118;08125063;Möckmühl, Stadt;Möckmühl, Stadt;no;8089;49,60;2;;;;;;;;;;;;
DE118;08125065;Neckarsulm, Stadt;Neckarsulm, Stadt;no;26428;24,94;2;;;;;;;;;;;;
DE118;08125066;Neckarwestheim;Neckarwestheim;no;3880;13,98;3;;;;;;;;;;;;
DE118;08125068;Neudenau, Stadt;Neudenau, Stadt;no;5247;32,91;3;;;;;;;;;;;;
DE118;08125069;Neuenstadt am Kocher, Stadt;Neuenstadt am Kocher, Stadt;no;9918;41,17;2;;;;;;;;;;;;
DE118;08125074;Nordheim;Nordheim;no;8193;12,71;2;;;;;;;;;;;;
DE118;08125078;Oedheim;Oedheim;no;6414;21,24;2;;;;;;;;;;;;
DE118;08125079;Offenau;Offenau;no;2905;5,66;2;;;;;;;;;;;;
DE118;08125081;Pfaffenhofen;Pfaffenhofen;no;2401;12,04;2;;;;;;;;;;;;
DE118;08125084;Roigheim;Roigheim;no;1421;14,01;3;;;;;;;;;;;;
DE118;08125086;Schwaigern, Stadt;Schwaigern, Stadt;no;11396;49,49;2;;;;;;;;;;;;
DE118;08125087;Siegelsbach;Siegelsbach;no;1668;7,68;3;;;;;;;;;;;;
DE118;08125094;Talheim;Talheim;no;4960;11,62;2;;;;;;;;;;;;
DE118;08125096;Untereisesheim;Untereisesheim;no;4124;3,67;2;;;;;;;;;;;;
DE118;08125098;Untergruppenbach;Untergruppenbach;no;8324;27,27;2;;;;;;;;;;;;
DE118;08125102;Weinsberg, Stadt;Weinsberg, Stadt;no;12237;22,22;2;;;;;;;;;;;;
DE118;08125103;Widdern, Stadt;Widdern, Stadt;no;1833;25,23;3;;;;;;;;;;;;
DE118;08125107;Wüstenrot;Wüstenrot;no;6727;30,02;3;;;;;;;;;;;;
DE118;08125108;Zaberfeld;Zaberfeld;no;4059;22,18;3;;;;;;;;;;;;
DE118;08125110;Obersulm;Obersulm;no;13826;31,08;2;;;;;;;;;;;;
DE118;08125111;Hardthausen am Kocher;Hardthausen am Kocher;no;4123;35,56;3;;;;;;;;;;;;
DE118;08125113;Langenbrettach;Langenbrettach;no;3791;23,97;3;;;;;;;;;;;;
DE119;08126011;Bretzfeld;Bretzfeld;no;12598;64,68;2;;;;;;;;;;;;
DE119;08126020;Dörzbach;Dörzbach;no;2444;32,35;3;;;;;;;;;;;;
DE119;08126028;Forchtenberg, Stadt;Forchtenberg, Stadt;no;5077;38,09;3;;;;;;;;;;;;
DE119;08126039;Ingelfingen, Stadt;Ingelfingen, Stadt;no;5498;46,48;2;;;;;;;;;;;;
DE119;08126045;Krautheim, Stadt;Krautheim, Stadt;no;4591;52,90;3;;;;;;;;;;;;
DE119;08126046;Künzelsau, Stadt;Künzelsau, Stadt;no;15349;75,17;2;;;;;;;;;;;;
DE119;08126047;Kupferzell;Kupferzell;no;6087;54,28;3;;;;;;;;;;;;
DE119;08126056;Mulfingen;Mulfingen;no;3670;80,09;3;;;;;;;;;;;;
DE119;08126058;Neuenstein, Stadt;Neuenstein, Stadt;no;6478;47,84;2;;;;;;;;;;;;
DE119;08126060;Niedernhall, Stadt;Niedernhall, Stadt;no;4054;17,71;2;;;;;;;;;;;;
DE119;08126066;Öhringen, Stadt;Öhringen, Stadt;no;24010;67,79;2;;;;;;;;;;;;
DE119;08126069;Pfedelbach;Pfedelbach;no;9143;41,29;2;;;;;;;;;;;;
DE119;08126072;Schöntal;Schöntal;no;5608;81,67;3;;;;;;;;;;;;
DE119;08126085;Waldenburg, Stadt;Waldenburg, Stadt;no;3087;31,55;3;;;;;;;;;;;;
DE119;08126086;Weißbach;Weißbach;no;2029;12,77;2;;;;;;;;;;;;
DE119;08126094;Zweiflingen;Zweiflingen;no;1669;32,10;3;;;;;;;;;;;;
DE11A;08127008;Blaufelden;Blaufelden;no;5270;90,17;3;;;;;;;;;;;;
DE11A;08127009;Braunsbach;Braunsbach;no;2471;52,87;3;;;;;;;;;;;;
DE11A;08127012;Bühlertann;Bühlertann;no;3057;23,59;3;;;;;;;;;;;;
DE11A;08127013;Bühlerzell;Bühlerzell;no;2001;49,30;3;;;;;;;;;;;;
DE11A;08127014;Crailsheim, Stadt;Crailsheim, Stadt;no;34130;109,08;2;;;;;;;;;;;;
DE11A;08127023;Fichtenberg;Fichtenberg;no;2891;24,19;3;;;;;;;;;;;;
DE11A;08127025;Gaildorf, Stadt;Gaildorf, Stadt;no;12093;62,59;2;;;;;;;;;;;;
DE11A;08127032;Gerabronn, Stadt;Gerabronn, Stadt;no;4262;40,38;3;;;;;;;;;;;;
DE11A;08127043;Ilshofen, Stadt;Ilshofen, Stadt;no;6470;54,87;3;;;;;;;;;;;;
DE11A;08127046;Kirchberg an der Jagst, Stadt;Kirchberg an der Jagst, Stadt;no;4352;40,93;3;;;;;;;;;;;;
DE11A;08127047;Langenburg, Stadt;Langenburg, Stadt;no;1834;31,40;3;;;;;;;;;;;;
DE11A;08127052;Mainhardt;Mainhardt;no;5967;58,70;3;;;;;;;;;;;;
DE11A;08127056;Michelbach an der Bilz;Michelbach an der Bilz;no;3389;17,68;3;;;;;;;;;;;;
DE11A;08127059;Michelfeld;Michelfeld;no;3788;35,22;3;;;;;;;;;;;;
DE11A;08127062;Oberrot;Oberrot;no;3613;37,94;3;;;;;;;;;;;;
DE11A;08127063;Obersontheim;Obersontheim;no;4950;54,84;3;;;;;;;;;;;;
DE11A;08127071;Rot am See;Rot am See;no;5381;74,80;3;;;;;;;;;;;;
DE11A;08127073;Satteldorf;Satteldorf;no;5502;46,21;3;;;;;;;;;;;;
DE11A;08127075;Schrozberg, Stadt;Schrozberg, Stadt;no;5727;105,21;3;;;;;;;;;;;;
DE11A;08127076;Schwäbisch Hall, Stadt;Schwäbisch Hall, Stadt;no;39818;104,19;2;;;;;;;;;;;;
DE11A;08127079;Sulzbach-Laufen;Sulzbach-Laufen;no;2503;43,97;3;;;;;;;;;;;;
DE11A;08127086;Untermünkheim;Untermünkheim;no;3023;27,19;3;;;;;;;;;;;;
DE11A;08127089;Vellberg, Stadt;Vellberg, Stadt;no;4390;31,89;3;;;;;;;;;;;;
DE11A;08127091;Wallhausen;Wallhausen;no;3666;25,47;3;;;;;;;;;;;;
DE11A;08127099;Wolpertshausen;Wolpertshausen;no;2209;27,42;3;;;;;;;;;;;;
DE11A;08127100;Rosengarten;Rosengarten;no;4994;31,01;3;;;;;;;;;;;;
DE11A;08127101;Kreßberg;Kreßberg;no;3971;48,46;3;;;;;;;;;;;;
DE11A;08127102;Fichtenau;Fichtenau;no;4538;31,28;3;;;;;;;;;;;;
DE11A;08127103;Frankenhardt;Frankenhardt;no;4821;69,86;3;;;;;;;;;;;;
DE11A;08127104;Stimpfach;Stimpfach;no;3122;33,35;3;;;;;;;;;;;;
DE11B;08128006;Assamstadt;Assamstadt;no;2262;17,23;3;;;;;;;;;;;;
DE11B;08128007;Bad Mergentheim, Stadt;Bad Mergentheim, Stadt;no;23502;129,96;2;;;;;;;;;;;;
DE11B;08128014;Boxberg, Stadt;Boxberg, Stadt;no;6623;101,71;3;;;;;;;;;;;;
DE11B;08128020;Creglingen, Stadt;Creglingen, Stadt;no;4748;117,23;3;;;;;;;;;;;;
DE11B;08128039;Freudenberg, Stadt;Freudenberg, Stadt;no;3756;34,76;3;;;;;;;;;;;;
DE11B;08128045;Großrinderfeld;Großrinderfeld;no;3958;56,28;3;;;;;;;;;;;;
DE11B;08128047;Grünsfeld, Stadt;Grünsfeld, Stadt;no;3673;44,72;3;;;;;;;;;;;;
DE11B;08128058;Igersheim;Igersheim;no;5561;42,83;2;;;;;;;;;;;;
DE11B;08128061;Königheim;Königheim;no;3005;61,22;3;;;;;;;;;;;;
DE11B;08128064;Külsheim, Stadt;Külsheim, Stadt;no;5172;81,43;3;;;;;;;;;;;;
DE11B;08128082;Niederstetten, Stadt;Niederstetten, Stadt;no;4847;104,05;3;;;;;;;;;;;;
DE11B;08128115;Tauberbischofsheim, Stadt;Tauberbischofsheim, Stadt;no;13205;69,29;2;;;;;;;;;;;;
DE11B;08128126;Weikersheim, Stadt;Weikersheim, Stadt;no;7387;80,93;3;;;;;;;;;;;;
DE11B;08128128;Werbach;Werbach;no;3289;43,17;3;;;;;;;;;;;;
DE11B;08128131;Wertheim, Stadt;Wertheim, Stadt;no;22777;138,59;3;;;;;;;;;;;;
DE11B;08128137;Wittighausen;Wittighausen;no;1654;32,36;3;;;;;;;;;;;;
DE11B;08128138;Ahorn;Ahorn;no;2209;53,93;3;;;;;;;;;;;;
DE11B;08128139;Lauda-Königshofen, Stadt;Lauda-Königshofen, Stadt;no;14561;94,44;2;;;;;;;;;;;;
DE11C;08135010;Dischingen;Dischingen;no;4316;78,06;3;;;;;;;;;;;;
DE11C;08135015;Gerstetten;Gerstetten;no;11549;92,43;3;;;;;;;;;;;;
DE11C;08135016;Giengen an der Brenz, Stadt;Giengen an der Brenz, Stadt;no;19632;44,07;2;;;;;;;;;;;;
DE11C;08135019;Heidenheim an der Brenz, Stadt;Heidenheim an der Brenz, Stadt;no;49297;107,09;2;;;;;;;;;;;;
DE11C;08135020;Herbrechtingen, Stadt;Herbrechtingen, Stadt;no;13096;58,63;2;;;;;;;;;;;;
DE11C;08135021;Hermaringen;Hermaringen;no;2182;15,25;2;;;;;;;;;;;;
DE11C;08135025;Königsbronn;Königsbronn;no;7103;45,44;3;;;;;;;;;;;;
DE11C;08135026;Nattheim;Nattheim;no;6149;44,99;3;;;;;;;;;;;;
DE11C;08135027;Niederstotzingen, Stadt;Niederstotzingen, Stadt;no;4645;29,81;3;;;;;;;;;;;;
DE11C;08135031;Sontheim an der Brenz;Sontheim an der Brenz;no;5461;28,92;2;;;;;;;;;;;;
DE11C;08135032;Steinheim am Albuch;Steinheim am Albuch;no;8576;82,42;3;;;;;;;;;;;;
DE11D;08136002;Abtsgmünd;Abtsgmünd;no;7371;71,57;3;;;;;;;;;;;;
DE11D;08136003;Adelmannsfelden;Adelmannsfelden;no;1685;22,90;3;;;;;;;;;;;;
DE11D;08136007;Bartholomä;Bartholomä;no;2026;20,75;3;;;;;;;;;;;;
DE11D;08136009;Böbingen an der Rems;Böbingen an der Rems;no;4492;12,22;2;;;;;;;;;;;;
DE11D;08136010;Bopfingen, Stadt;Bopfingen, Stadt;no;11732;76,96;3;;;;;;;;;;;;
DE11D;08136015;Durlangen;Durlangen;no;2832;10,44;3;;;;;;;;;;;;
DE11D;08136018;Ellenberg;Ellenberg;no;1720;30,19;3;;;;;;;;;;;;
DE11D;08136019;Ellwangen (Jagst), Stadt;Ellwangen (Jagst), Stadt;no;24339;127,38;2;;;;;;;;;;;;
DE11D;08136020;Eschach;Eschach;no;1759;20,28;3;;;;;;;;;;;;
DE11D;08136021;Essingen;Essingen;no;6372;58,49;3;;;;;;;;;;;;
DE11D;08136024;Göggingen;Göggingen;no;2474;11,38;2;;;;;;;;;;;;
DE11D;08136027;Gschwend;Gschwend;no;4907;54,52;3;;;;;;;;;;;;
DE11D;08136028;Heubach, Stadt;Heubach, Stadt;no;9772;25,78;2;;;;;;;;;;;;
DE11D;08136029;Heuchlingen;Heuchlingen;no;1852;9,03;3;;;;;;;;;;;;
DE11D;08136033;Hüttlingen;Hüttlingen;no;6095;18,70;2;;;;;;;;;;;;
DE11D;08136034;Iggingen;Iggingen;no;2580;11,42;2;;;;;;;;;;;;
DE11D;08136035;Jagstzell;Jagstzell;no;2304;37,95;3;;;;;;;;;;;;
DE11D;08136037;Kirchheim am Ries;Kirchheim am Ries;no;1867;21,05;3;;;;;;;;;;;;
DE11D;08136038;Lauchheim, Stadt;Lauchheim, Stadt;no;4711;40,86;3;;;;;;;;;;;;
DE11D;08136040;Leinzell;Leinzell;no;2052;2,11;2;;;;;;;;;;;;
DE11D;08136042;Lorch, Stadt;Lorch, Stadt;no;10814;34,28;2;;;;;;;;;;;;
DE11D;08136043;Mögglingen;Mögglingen;no;4280;10,27;3;;;;;;;;;;;;
DE11D;08136044;Mutlangen;Mutlangen;no;6614;8,79;2;;;;;;;;;;;;
DE11D;08136045;Neresheim, Stadt;Neresheim, Stadt;no;7921;118,51;3;;;;;;;;;;;;
DE11D;08136046;Neuler;Neuler;no;3164;36,27;3;;;;;;;;;;;;
DE11D;08136049;Obergröningen;Obergröningen;no;463;5,86;3;;;;;;;;;;;;
DE11D;08136050;Oberkochen, Stadt;Oberkochen, Stadt;no;7839;23,55;2;;;;;;;;;;;;
DE11D;08136060;Rosenberg;Rosenberg;no;2652;41,02;3;;;;;;;;;;;;
DE11D;08136061;Ruppertshofen;Ruppertshofen;no;1841;14,21;3;;;;;;;;;;;;
DE11D;08136062;Schechingen;Schechingen;no;2270;11,87;3;;;;;;;;;;;;
DE11D;08136065;Schwäbisch Gmünd, Stadt;Schwäbisch Gmünd, Stadt;no;60914;113,78;2;;;;;;;;;;;;
DE11D;08136066;Spraitbach;Spraitbach;no;3348;12,39;3;;;;;;;;;;;;
DE11D;08136068;Stödtlen;Stödtlen;no;1875;31,18;3;;;;;;;;;;;;
DE11D;08136070;Täferrot;Täferrot;no;1007;12,01;3;;;;;;;;;;;;
DE11D;08136071;Tannhausen;Tannhausen;no;1808;17,74;3;;;;;;;;;;;;
DE11D;08136075;Unterschneidheim;Unterschneidheim;no;4697;68,07;3;;;;;;;;;;;;
DE11D;08136079;Waldstetten;Waldstetten;no;7077;20,96;2;;;;;;;;;;;;
DE11D;08136082;Westhausen;Westhausen;no;6042;38,45;3;;;;;;;;;;;;
DE11D;08136084;Wört;Wört;no;1425;18,17;3;;;;;;;;;;;;
DE11D;08136087;Riesbürg;Riesbürg;no;2285;17,97;3;;;;;;;;;;;;
DE11D;08136088;Aalen, Stadt;Aalen, Stadt;no;67849;146,58;2;;;;;;;;;;;;
DE11D;08136089;Rainau;Rainau;no;3295;25,47;3;;;;;;;;;;;;
DE121;08211000;Baden-Baden, Stadt;Baden-Baden, Stadt;no;54718;140,19;2;;;;;;;;;;;;
DE122;08212000;Karlsruhe, Stadt;Karlsruhe, Stadt;no;311919;173,42;1;;;;;;;;;;;;
DE123;08215007;Bretten, Stadt;Bretten, Stadt;no;29336;71,10;2;;;;;;;;;;;;
DE123;08215009;Bruchsal, Stadt;Bruchsal, Stadt;no;44532;93,19;2;;;;;;;;;;;;
DE123;08215017;Ettlingen, Stadt;Ettlingen, Stadt;no;39315;56,75;2;;;;;;;;;;;;
DE123;08215021;Forst;Forst;no;7987;11,46;2;;;;;;;;;;;;
DE123;08215025;Gondelsheim;Gondelsheim;no;3810;14,86;2;;;;;;;;;;;;
DE123;08215029;Hambrücken;Hambrücken;no;5475;10,98;2;;;;;;;;;;;;
DE123;08215039;Kronau;Kronau;no;5798;10,90;2;;;;;;;;;;;;
DE123;08215040;Kürnbach;Kürnbach;no;2349;12,66;3;;;;;;;;;;;;
DE123;08215046;Malsch;Malsch;no;14507;51,24;2;;;;;;;;;;;;
DE123;08215047;Marxzell;Marxzell;no;5085;34,92;3;;;;;;;;;;;;
DE123;08215059;Oberderdingen;Oberderdingen;no;10839;33,57;3;;;;;;;;;;;;
DE123;08215064;Östringen, Stadt;Östringen, Stadt;no;13142;53,28;3;;;;;;;;;;;;
DE123;08215066;Philippsburg, Stadt;Philippsburg, Stadt;no;13533;50,54;3;;;;;;;;;;;;
DE123;08215082;Sulzfeld;Sulzfeld;no;4802;18,75;3;;;;;;;;;;;;
DE123;08215084;Ubstadt-Weiher;Ubstadt-Weiher;no;13021;36,65;2;;;;;;;;;;;;
DE123;08215089;Walzbachtal;Walzbachtal;no;9693;36,68;3;;;;;;;;;;;;
DE123;08215090;Weingarten (Baden);Weingarten (Baden);no;10472;29,38;2;;;;;;;;;;;;
DE123;08215094;Zaisenhausen;Zaisenhausen;no;1734;10,09;3;;;;;;;;;;;;
DE123;08215096;Karlsbad;Karlsbad;no;15835;38,01;2;;;;;;;;;;;;
DE123;08215097;Kraichtal, Stadt;Kraichtal, Stadt;no;14682;80,59;3;;;;;;;;;;;;
DE123;08215099;Graben-Neudorf;Graben-Neudorf;no;12083;28,80;2;;;;;;;;;;;;
DE123;08215100;Bad Schönborn;Bad Schönborn;no;13028;24,10;2;;;;;;;;;;;;
DE123;08215101;Pfinztal;Pfinztal;no;18209;31,05;2;;;;;;;;;;;;
DE123;08215102;Eggenstein-Leopoldshafen;Eggenstein-Leopoldshafen;no;16565;26,11;2;;;;;;;;;;;;
DE123;08215103;Karlsdorf-Neuthard;Karlsdorf-Neuthard;no;10601;14,02;2;;;;;;;;;;;;
DE123;08215105;Linkenheim-Hochstetten;Linkenheim-Hochstetten;no;11750;23,60;2;;;;;;;;;;;;
DE123;08215106;Waghäusel, Stadt;Waghäusel, Stadt;no;20817;42,84;2;;;;;;;;;;;;
DE123;08215107;Oberhausen-Rheinhausen;Oberhausen-Rheinhausen;no;9573;18,92;2;;;;;;;;;;;;
DE123;08215108;Rheinstetten, Stadt;Rheinstetten, Stadt;no;20417;32,31;2;;;;;;;;;;;;
DE123;08215109;Stutensee, Stadt;Stutensee, Stadt;no;24242;45,68;2;;;;;;;;;;;;
DE123;08215110;Waldbronn;Waldbronn;no;12897;11,35;2;;;;;;;;;;;;
DE123;08215111;Dettenheim;Dettenheim;no;6544;30,89;3;;;;;;;;;;;;
DE124;08216002;Au am Rhein;Au am Rhein;no;3295;13,29;2;;;;;;;;;;;;
DE124;08216005;Bietigheim;Bietigheim;no;6385;13,90;2;;;;;;;;;;;;
DE124;08216006;Bischweier;Bischweier;no;3070;4,60;2;;;;;;;;;;;;
DE124;08216007;Bühl, Stadt;Bühl, Stadt;no;29000;73,18;2;;;;;;;;;;;;
DE124;08216008;Bühlertal;Bühlertal;no;8052;17,67;2;;;;;;;;;;;;
DE124;08216009;Durmersheim;Durmersheim;no;12255;25,97;2;;;;;;;;;;;;
DE124;08216012;Elchesheim-Illingen;Elchesheim-Illingen;no;3234;10,13;3;;;;;;;;;;;;
DE124;08216013;Forbach;Forbach;no;4783;131,86;3;;;;;;;;;;;;
DE124;08216015;Gaggenau, Stadt;Gaggenau, Stadt;no;29615;65,01;2;;;;;;;;;;;;
DE124;08216017;Gernsbach, Stadt;Gernsbach, Stadt;no;14146;82,03;2;;;;;;;;;;;;
DE124;08216022;Hügelsheim;Hügelsheim;no;5189;14,90;3;;;;;;;;;;;;
DE124;08216023;Iffezheim;Iffezheim;no;5139;19,91;3;;;;;;;;;;;;
DE124;08216024;Kuppenheim, Stadt;Kuppenheim, Stadt;no;8276;18,08;2;;;;;;;;;;;;
DE124;08216028;Lichtenau, Stadt;Lichtenau, Stadt;no;4999;27,61;3;;;;;;;;;;;;
DE124;08216029;Loffenau;Loffenau;no;2566;17,06;3;;;;;;;;;;;;
DE124;08216033;Muggensturm;Muggensturm;no;6188;11,56;2;;;;;;;;;;;;
DE124;08216039;Ötigheim;Ötigheim;no;4733;10,98;2;;;;;;;;;;;;
DE124;08216041;Ottersweier;Ottersweier;no;6492;29,21;2;;;;;;;;;;;;
DE124;08216043;Rastatt, Stadt;Rastatt, Stadt;no;49100;58,98;2;;;;;;;;;;;;
DE124;08216049;Sinzheim;Sinzheim;no;11223;28,50;2;;;;;;;;;;;;
DE124;08216052;Steinmauern;Steinmauern;no;3111;12,42;3;;;;;;;;;;;;
DE124;08216059;Weisenbach;Weisenbach;no;2489;9,07;2;;;;;;;;;;;;
DE124;08216063;Rheinmünster;Rheinmünster;no;6876;42,50;3;;;;;;;;;;;;
DE125;08221000;Heidelberg, Stadt;Heidelberg, Stadt;no;160601;108,89;1;;;;;;;;;;;;
DE126;08222000;Mannheim, Universitätsstadt;Mannheim, Universitätsstadt;no;307997;144,97;1;;;;;;;;;;;;
DE127;08225001;Adelsheim, Stadt;Adelsheim, Stadt;no;4935;43,84;3;;;;;;;;;;;;
DE127;08225002;Aglasterhausen;Aglasterhausen;no;4873;22,84;2;;;;;;;;;;;;
DE127;08225009;Billigheim;Billigheim;no;5920;48,94;3;;;;;;;;;;;;
DE127;08225010;Binau;Binau;no;1413;4,83;3;;;;;;;;;;;;
DE127;08225014;Buchen (Odenwald), Stadt;Buchen (Odenwald), Stadt;no;17851;138,93;3;;;;;;;;;;;;
DE127;08225024;Fahrenbach;Fahrenbach;no;2755;16,41;3;;;;;;;;;;;;
DE127;08225032;Hardheim;Hardheim;no;6735;87,08;3;;;;;;;;;;;;
DE127;08225033;Haßmersheim;Haßmersheim;no;5000;19,15;2;;;;;;;;;;;;
DE127;08225039;Höpfingen;Höpfingen;no;2983;30,48;3;;;;;;;;;;;;
DE127;08225042;Hüffenhardt;Hüffenhardt;no;2077;17,62;3;;;;;;;;;;;;
